reason,word,lemma,pos,correction,lemma_fix,scope,xpos,detail,author,song_title,context
unknown_tag,Nevermore,nevermore,,,,,X,X,Веле Смилевски,Забранета книга,Забрането гракање според „ Nevermore ! “
unknown_tag,non,non,,,,,X,X,Братислав Ташковски,Големата љубовна песна 1.море,vivere non est !
unknown_tag,Notre,Notre,,,,,Xf,Xf,Ацо Шопов,Notre Dame,што би сторил да а Notre Dame
unknown_tag,Revolution,revolution,,,,,X,X,Ива Петреска,Оваа љубов,По “ Neolithic Revolution ” − Ali Shapiro
unknown_tag,Vincennes,vincennes,,,,,X,X,Ацо Шопов,Notre Dame,"„ Поведи ме во Boulogne i Vincennes ,"
unknown_tag,WC,WC,,,,,X,X,Веле Смилевски,Заборавена книга,"под копита , во WC , на ливада ,"
unknown_tag,Yo,yo,,,,,X,X,Пијан Славеј,АВТОПОРТРЕТИ,( Yo Miro )
unknown_tag,You,you,,,,,X,X,Гане Тодоровски,Скица за првото писмо до Ема Гермова,"I love You , Я люблю тебя , Ich liebe Dich ,"
unknown_tag,|,|,,,,,Y,Y,Блаже Конески,Езеро,ме | у две угризенија на совеста !
unknown_tag,è,è,,,,,Xf,Xf,Влада Урошевиќ,Доверба во песната,"таа вистина што тоа и è , и не е ,"
unknown_tag,ο,ο,,,,,I,I,Адем Гајтани,Водата,да се исплашиме ο господе ο пупко
unknown_tag,а,А,,,,,X,X,Гане Тодоровски,Нашинска (III),М а к е д о н ц и !
unknown_tag,а,А,,,,,X,X,Блаже Конески,Елен самак,"сè дури не го свие тој , не за сон а за смрт ,"
unknown_tag,а,А,,,,,X,X,Братислав Ташковски,"Заедно, само така!",и ј а с
unknown_tag,а,А,,,,,X,X,Катица Ќулавкова,МОЖНОСТ ЗА ПЕСНА,"сеедно по којпат , с е г а чекаш"
unknown_tag,ала,ала,,,,,X,X,Славко Јаневски,Две приказни,"по него пузиња лути одат на троглава ала ,"
unknown_tag,алово,алово,,,,,X,X,Кочо Рацин,Печал,"и плиска знаме алово ,"
unknown_tag,ами,ами,,,,,X,X,Тодор Чаловски,Благун,Не за завист ами за гордеење те имам
unknown_tag,ангелу,ангелу,,,,,X,X,Богомил Ѓузел,II,"Доаѓаш , ангелу , наместо со бич , со лузна на челото"
unknown_tag,б,Б,,,,,X,X,Кочо Рацин,Копачите,Ќе б ’ сне сонце златно —
unknown_tag,Б,Б,,,,,X,X,Пијан Славеј,ЈАЗИК ЗА ДВАЈЦА,секој нов изгрев со Б ќе се пали
unknown_tag,биљбиљ-зборој,биљбиљ-зборој,,,,,X,X,Пијан Славеј,РАСПЕСНИЕ,јата биљбиљ-зборој над глава ми кружат
unknown_tag,Богом,богом,,,,,X,X,Милош Линдро,АЗЗА,Богом божествена
unknown_tag,бодер,бодер,,,,,X,X,Блаже Конески,7. СКАЗНАТА НА СТАРИОТ МАЈСТОР,Убавец бодер !
unknown_tag,бранач,бранач,,,,,I,I,Гане Тодоровски,Молитва,За да поверувам дека ѝ бев на вистината бранач !
unknown_tag,Брион,брион,,,,,X,X,Милош Линдро,СВЕДОШТВОТО НА ЕНОХ ЗА АДАМА,"И од „ Мислите "" и од „ Брион """
unknown_tag,бы,бы,,,,,X,X,Гане Тодоровски,Зимска прикаска,„ Что бы мне так больно и так трудно
unknown_tag,везе,везе,,,,,X,X,Славко Јаневски,3имна приказна,"мразот по стакла везе играчки , шари живи ."
unknown_tag,вези,вези,,,,,I,I,Блаже Конески,ВЕЗИЛКА,"Па со нив вези еднолична низа ,"
unknown_tag,виа,виа,,,,,X,X,Кочо Рацин,Печал,у виа гради аргатски ?
unknown_tag,вилнее,вилнее,,,,,X,X,Ацо Шопов,Ветрот носи убаво време,Ветрот вилнее и јачи .
unknown_tag,витосал,витосал,,,,,X,X,Славко Јаневски,Горка лирика во селската крчма,"опустел , витосал светов ... “"
unknown_tag,водо,водо,,,,,X,X,Кочо Рацин,Елегии за тебе,Деј гиди водо студена !
unknown_tag,водо,водо,,,,,Xf,Xf,Веле Смилевски,Студена книга,"прежеднета водо , о )"
unknown_tag,водо,водо,,,,,X,X,Блаже Конески,ДОЈРАН,"– сиња водо , сињо небе ! –"
unknown_tag,Выхожу,выхожу,,,,,X,X,Гане Тодоровски,Зимска прикаска,„ Выхожу один я на дорогу
unknown_tag,г,Г,,,,,X,X,Веле Смилевски,Т.н. книга,на г - грдосана
unknown_tag,г,Г,,,,,X,X,Ацо Шопов,Очи,и жалеа оти не . ќе пламна г веќе .
unknown_tag,г,Г,,,,,X,X,Катица Ќулавкова,МОЖНОСТ ЗА ПЕСНА,"сеедно по којпат , с е г а чекаш"
unknown_tag,га,га,,,,,X,X,Тодор Чаловски,Монолог на староседелецот,затоа домот несито градите ми га отвори
unknown_tag,гази,гази,,,,,X,X,Блаже Конески,ТОРЕАДОР,"сеедно , гази со копита , гази !"
unknown_tag,гази,гази,,,,,X,X,Блаже Конески,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,"Молком гази полноќ злобна ,"
unknown_tag,горо,горо,,,,,Xf,Xf,Кочо Рацин,Елегии за тебе,Деј гиди горо зелена !
unknown_tag,Грозданчо,грозданчо,,,,,X,X,Славко Јаневски,Егејска песна - 6,"„ Грозданчо , гроздова гранко ,"
unknown_tag,д,д,,,,,X,X,Гане Тодоровски,Нашинска (III),М а к е д о н ц и !
unknown_tag,Д,Д,,,,,X,X,Милош Линдро,СВЕДОШТВОТО НА ЕНОХ ЗА АДАМА,А – Д – М - Ъ
unknown_tag,дарој,дарој,,,,,X,X,Славко Јаневски,Сватовска,бело моме дарој ткае
unknown_tag,де,де,,,,,X,X,Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,"Гарване море , црно пиле де !"
unknown_tag,деверу,деверу,,,,,X,X,Славко Јаневски,Горка лирика во селската крчма,"„ Крчмару - деверу ,"
unknown_tag,другарко,другарко,,,,,X,X,Ацо Шопов,Очи,"Ко тогај , ко тогај , о другарко , помниш"
unknown_tag,друже,друже,,,,,X,X,Ацо Шопов,Очи,"се точеше шепот од уво до уво : „ Утре , друже , в зори , страшен бој не чека ,"
unknown_tag,е.,е.,,,,,I,I,Богомил Ѓузел,"Лондон, Нова година 1965","Животот и светот воопшто , т. е. онаков каков што"
unknown_tag,единак,единак,,,,,X,X,Блаже Конески,7. СКАЗНАТА НА СТАРИОТ МАЈСТОР,сонцето – единак !
unknown_tag,ео,ео,,,,,X,X,Влада Урошевиќ,Вечерен автобус,Место шофер генерал ео ширити внатре се гледа
unknown_tag,жалею,жалею,,,,,X,X,Гане Тодоровски,Зимска прикаска,"жду ль чего , жалею ли о чьем ? “"
unknown_tag,жуборлив,жуборлив,,,,,X,X,Гане Тодоровски,Македонски јазик,"Ти бигорлив , ти жуборлив , ти ромонлив ,"
unknown_tag,зоро,зоро,,,,,Xf,Xf,Славко Јаневски,Калина,"Девојко , зоро румена ,"
unknown_tag,зоро,зоро,,,,,X,X,Славко Јаневски,Песна на описменетиот бригадир,"Малино - зоро , љубена момо ,"
unknown_tag,зоро,зоро,,,,,X,X,Блаже Конески,ПЕСНА ЗА МАСЛИНКИТЕ,"– оздрави ме , зоро рујна ! –"
unknown_tag,и,и,,,,,X,X,Гане Тодоровски,Нашинска (III),М а к е д о н ц и !
unknown_tag,и,и,,,,,X,X,Ефтим Клетников,есеј : голгота,"ваат на сонцето . неподнослива е таа жештина , и на"
unknown_tag,изба,изба,,,,,X,X,Кочо Рацин,До еден работник,да живееш у изба –
unknown_tag,издив,издив,,,,,X,X,Славко Јаневски,Балада за Црногорската мома,"ќе чувствувам - издив топел од тебе ми , љубно ,"
unknown_tag,ил,ил,,,,,X,X,Богомил Ѓузел,IV,"да се сопре , ил врати ?"
unknown_tag,ил,ил,,,,,X,X,Богомил Ѓузел,IX,присутни ил отсутни сме секогаш потаму .
unknown_tag,ил,ил,,,,,X,X,Богомил Ѓузел,IX,крти ил чкртливо тврди : клапата од клунот
unknown_tag,ил,ил,,,,,X,X,Богомил Ѓузел,IX,"за рибите , ил птиците — назад в океанот ил во"
unknown_tag,ил,ил,,,,,X,X,Пијан Славеј,СТРАНЦИ ВО НОЌТА,ќе молчи ил ’ ќе пее отрезнато срце
unknown_tag,Илинко,илинко,,,,,X,X,Славко Јаневски,Илинка сончева свршеница - 5,"Ој , девојко , ој , Илинко ,"
unknown_tag,Илинко,илинко,,,,,X,X,Славко Јаневски,Илинка сончева свршеница - 7,"Ој , Илинко момо ,"
unknown_tag,Ино,ино,,,,,X,X,Милош Линдро,ИНО,Пристигнала Ино .
unknown_tag,ищу,ищу,,,,,X,X,Гане Тодоровски,Зимска прикаска,„ Я ищу свободы и покоя “
unknown_tag,к,к,,,,,X,X,Катица Ќулавкова,Ужас без крај (обична песна),Затоа што и на јагулите патот не им е прооден к ’ о што беше
unknown_tag,к,к,,,,,X,X,Гане Тодоровски,Нашинска (III),М а к е д о н ц и !
unknown_tag,ка,ка,,,,,X,X,Блаже Конески,КАРАОРМАН,"Ти мирисни трева ка мириса ,"
unknown_tag,карасмрт,карасмрт,,,,,X,X,Кочо Рацин,Балада за непознатиот,мојата смрт е – карасмрт ! ”
unknown_tag,ки,ки,,,,,X,X,Славко Јаневски,Зоја - 4,"Девој ки ,"
unknown_tag,кликтава,кликтава,,,,,Xf,Xf,Блаже Конески,ДОЈРАН,"слободна , кликтава , дивна !"
unknown_tag,ко,ко,,,,,X,X,Гане Тодоровски,Македонски јазик,дека ко рожба најмила ми те зачуваа
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Август,Златните зрна на гроздот ко едри зеници гаснат .
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Ноќта,има допир силен ко најприсно сливање .
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Ако сведнам понекогаш глава,"Радост носам исто ко и ти , –"
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Ако сведнам понекогаш глава,тоа само ко ехо се гласил
unknown_tag,ко,ко,,,,,Xf,Xf,Славко Јаневски,Цветови,последна мисла ко птица летна :
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Четирите,"рујна ко ајдучко знаме ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Четирите,бела ко цутје на гранка “ .
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Четирите,бистро ко потокот летен “ .
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Четирите,"драга ко утрено сонце ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Четирите,топла ко оганот зимен “ .
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Испраќала мајка чедо,"извори бистри ко детско око ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Гората за овчарот,усмивка ширум ко море
unknown_tag,ко,ко,,,,,Xf,Xf,Славко Јаневски,Цветои,последна мисла ко птица летна :
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Балада за Црногорската мома,што ми снага милуваа ко сребренкав ѕун на ѕвона ?
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Прва бразда,"Земјата , полна ко виме , бразда в длабочина чека -"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,3имна приказна,"Лета пред наши очи мома ко облак бела ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Љубов за љубов,"песната свадбена , тивка в грло ко жарче што пече ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Јас пак ќе се вратам,"деној ко зрак пламнат , деној - птици бели ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Јас пак ќе се вратам,"верност ко зрак светла , јака како камен ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Твоја и моја земја - на Никола Јонков Вапцаров,"друм ко душа широк ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Две приказни,"Остана живата спомен , детството ко на сон згина ,"
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Украина,ко момина љубов мила
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Украина,и топла ко срца млади :
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Украина,ко момина љубов мила
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Украина,и топла ко срца млади .
unknown_tag,ко,ко,,,,,X,X,Славко Јаневски,Зоја - 7,љубов за земјата нејна ко молња во очи и сјае .
unknown_tag,ко,ко,,,,,X,X,Тодор Чаловски,Ткаење,по жиците што ко тек плавен се нижат
unknown_tag,ко,ко,,,,,X,X,Тодор Чаловски,Монолог на староседелецот,Животот ми се пристори ко минат на вересија
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Очи,в студените утра ќе грејат ко солнце
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Очи,"Ко тогај , ко тогај , о другарко , помниш"
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Очи,"а ти чело збрчка , ко тигрица рипна"
unknown_tag,ко,ко,,,,,X,X,Ацо Шопов,Очи,ко елени брзи и леки ко птица .
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,"Лондон, Hова година 1965","— Да се правиме , исправиме или преправаме ко со"
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,IX,во која би сакале да нè чуваат ко качунки
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,IX,"свежи за низ сите сезони , ко славеи постојано при"
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,IX,напред кон белиот свет што навева ко сезонски
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,IX,"ко целина засебна , се дели од мене ко амебата што"
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,IX,"исчезнува во пеењето , ко билката во растењето ,"
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,IX,да трае ко и дишењето .
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,Х,"по неној збор ко диво месо , ко грба , ко паразиина"
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,Х,"по неној збор ко диво месо , ко грба , ко паразиина"
unknown_tag,ко,ко,,,,,X,X,Богомил Ѓузел,Х,"по неној збор ко диво месо , ко грба , ко паразиина"
unknown_tag,ко,ко,,,,,X,X,Блаже Конески,ВЕЗИЛКА,се гаси од нив ко цвеќе без боја .
unknown_tag,ко,ко,,,,,X,X,Блаже Конески,ВИЈ,И свеќи ко што бледат
unknown_tag,ко,ко,,,,,Xf,Xf,Блаже Конески,СОНЧЕВА КОЛОНА,Се стресе сета ко слаба треска
unknown_tag,ко,ко,,,,,X,X,Блаже Конески,6.,Аргатска живот ко лута змија
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,ДВОЈКА,Морнар ко морнар
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,ДВОЈКА,Те лупев ко кромид
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,***,Да не рече некој – Песна ко песна
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,2. (Боксер),Се плашев ко дете
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,СЕНКИ,"ќе кружат ко стрелки на часовник , напред"
unknown_tag,ко,ко,X,,,,Y,Y,Пијан Славеј,БУКЕ НА ЕДЕН ДОБРО ОДЛЕЖАН БАКНЕЖ,тука пред носот ко цвеќе на сонот
unknown_tag,ко,ко,,,,,Xf,Xf,Пијан Славеј,КАЛЕМЕЊЕ,здрава ко пушка
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,СРОД,родени ко една
unknown_tag,ко,ко,,,,,X,X,Пијан Славеј,ШТИПНИ МЕ ДА ЗНАМ ДЕКА НЕ СОНУВАМ,старееме ко деца
unknown_tag,ко,ко,,,,,X,X,Ефтим Клетников,Јавач во полноќта - 3,со глас ко лилјан темносин —
unknown_tag,ко,ко,,,,,X,X,Петре М. Андреевски,ИЗЛЕТ,"Рамената ñбеа обли ко водата што беше во вода ,"
unknown_tag,ко,ко,,,,,X,X,Петре М. Андреевски,ТРЕТО ПИСМО,"истекува ко млаз вода или ко сува пченица ,"
unknown_tag,ко,ко,,,,,X,X,Катица Ќулавкова,VIA LASCIVA  5.,вешто ко срамниче-трепетлика
unknown_tag,ко,ко,,,,,X,X,Катица Ќулавкова,МРАВКИ,"тихум , на корка леб ко на срце"
unknown_tag,ко,ко,,,,,X,X,Катица Ќулавкова,МЕТАФИЗИЧКИ НЕМИР,без пауза клесан ко глинен глаголски натпис
unknown_tag,ко,ко,,,,,X,X,Катица Ќулавкова,ЈАСТРЕБ И СЕНКА,"во тебе можеби ќе се пресели , ко привид"
unknown_tag,ко,ко,,,,,X,X,Катица Ќулавкова,ОГНИШТЕ,кај се зборовите дрочни ко смрчки
unknown_tag,ко,ко,,,,,X,X,Ива Петреска,Верник,ем верник ем пие ко стока .
unknown_tag,кобиш,кобиш,,,,,X,X,Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,"Лоша коба кобиш , црни гласје носиш ."
unknown_tag,Комсомол,Комсомол,,,,,X,X,Славко Јаневски,Зоја - 3,"криела снага в Комсомол орлица мома ,"
unknown_tag,крају,крају,,,,,X,X,Блаже Конески,ДОЈРАН,"Модри ридје , крају свиден ,"
unknown_tag,л,л,,,,,X,X,Кочо Рацин,Копачите,ќе л ’ сне живот нов !
unknown_tag,л,л,,,,,X,X,Кочо Рацин,Татунчо,в борба искри кај што л ’ штат
unknown_tag,Л.,Л.,,,,,X,X,Ацо Шопов,Убавината,На Л. Личеноски
unknown_tag,л.,л.,,,,,X,X,Блаже Конески,СОНЧЕВА КОЛОНА,што тоне в небо со тивка жа . л. ..
unknown_tag,ламент,ламент,,,,,X,X,Катица Ќулавкова,ОГНИШТЕ,- ламент -
unknown_tag,ле,ле,,,,,X,X,Ефтим Клетников,НЕ МИНУВАЈТЕ ПОКРАЈ ГРОБОВИТЕ НА ДЕВОЈКИТЕ - 2,"( Ох , црна таго ле !"
unknown_tag,лекуј,лекуј,,,,,X,X,Блаже Конески,МОЛИТВА,"Лекуј ме , лекуј , земјо ,"
unknown_tag,либе,либе,,,,,X,X,Славко Јаневски,Балада за Црногорската мома,"- Ој , Мргуде , либе прво ... кај се твојте очи сини ,"
unknown_tag,либе,либе,,,,,X,X,Славко Јаневски,Јас пак ќе се вратам,"Мојте мисли , либе , во Трст жици кинат ,"
unknown_tag,лни,лни,,,,,X,X,Кочо Рацин,Татунчо,"не ме к ’ лни , не ме жали ;"
unknown_tag,лнце,лнце,,,,,X,X,Кочо Рацин,Татунчо,"с ’ лнце сјае , с ’ лнце трепти !"
unknown_tag,лнце,лнце,,,,,X,X,Кочо Рацин,Татунчо,"с ’ лнце сјае , с ’ лнце трепти !"
unknown_tag,ль,ль,,,,,X,X,Гане Тодоровски,Зимска прикаска,"жду ль чего , жалею ли о чьем ? “"
unknown_tag,люблю,люблю,,,,,X,X,Гане Тодоровски,Скица за првото писмо до Ема Гермова,"I love You , Я люблю тебя , Ich liebe Dich ,"
unknown_tag,М,М,,,,,X,X,Гане Тодоровски,Нашинска (III),М а к е д о н ц и !
unknown_tag,м,м,,,,,X,X,Богомил Ѓузел,I,ако треба м ако треба учествувавме во играта
unknown_tag,М,М,,,,,X,X,Милош Линдро,СВЕДОШТВОТО НА ЕНОХ ЗА АДАМА,А – Д – М - Ъ
unknown_tag,м,м,,,,,X,X,Пијан Славеј,ХЕЈТ,не мо ’ м да го смислам
unknown_tag,м,м,,,,,X,X,Катица Ќулавкова,ПРЕРОДБА,"„ Овде је мрачио и мрак м ' обвива """
unknown_tag,м.,м.,,,,,X,X,Ефтим Клетников,псалм,се наоѓа на 1000 м. над . вис .
unknown_tag,мазноплеќест,мазноплеќест,,,,,X,X,Влада Урошевиќ,Рид,Посна земја : мазноплеќест и грдомасен
unknown_tag,Македонијо,македонијо,,,,,X,X,Гане Тодоровски,Фуснота без повод,"Ој , Македонијо , малодушна и кибарна ,"
unknown_tag,Македонијо,македонијо,,,,,X,X,Гане Тодоровски,Фуснота без повод,"Ој , Македонијо , градска и социјалистичка ,"
unknown_tag,Македонијо,македонијо,,,,,X,X,Гане Тодоровски,Фуснота без повод,"О , Македонијо , пленумска , синдикална ,"
unknown_tag,Македонијо,македонијо,,,,,X,X,Гане Тодоровски,4ти мај 1903,"Имаш ли доволно гробје , ој Македонијо ,"
unknown_tag,мила,мила,,,,,Xf,Xf,Славко Јаневски,Прва бразда,"Како во приказна детска , мајчина целувка мила ,"
unknown_tag,мила,мила,,,,,Xf,Xf,Славко Јаневски,Песна на описменетиот бригадир,"за мома мила , жнеачка в ниви ,"
unknown_tag,мила,мила,,,,,Xf,Xf,Катица Ќулавкова,БЛЕФ: КОЦКА,"не тој мене , мила моја !"
unknown_tag,Мисл,мисл,,,,,X,X,Милош Линдро,Господ Еноху (III),"„ Аз "" , „ Добро "" , „ Мисл "" , „ Ер "" ."
unknown_tag,мне,мне,,,,,X,X,Гане Тодоровски,Зимска прикаска,„ Что бы мне так больно и так трудно
unknown_tag,мрачио,мрачио,,,,,X,X,Катица Ќулавкова,ПРЕРОДБА,"„ Овде је мрачио и мрак м ' обвива """
unknown_tag,Мргуде,Мргуде,,,,,X,X,Славко Јаневски,Балада за Црногорската мома,"- Ој , Мргуде , либе прво ... кај се твојте очи сини ,"
unknown_tag,Мргуде,Мргуде,,,,,X,X,Славко Јаневски,Балада за Црногорската мома,"Ој , Мргуде , млад јаблане , ој , детството кај е мило ,"
unknown_tag,н,н.,,,,,X,X,Веле Смилевски,Т.н. книга,книга т. н .
unknown_tag,н,н.,X,,,,Y,Y,Славко Јаневски,Три неволји,Три неволји н мене ме мачат ...
unknown_tag,н,н.,,,,,X,X,Славко Јаневски,Горка лирика во селската крчма,"да ѕирна н од гробот ладен ,"
unknown_tag,н,н.,,,,,X,X,Ефтим Клетников,***,нас . среќаваме зборови . н 
unknown_tag,н,н.,,,,,X,X,Ристо Лазаров,ГАЛИЧИЦА,ем н # гали
unknown_tag,нам,нам,,,,,X,X,Славко Јаневски,Ноќ пред Илинден,"3 нам усмивка блага на лик ќе ти светне ,"
unknown_tag,народе,народе,,,,,X,X,Блаже Конески,ТЕШКОТО,"Од вековно ропство , мој народе , идеш"
unknown_tag,небе,небе,,,,,X,X,Блаже Конески,ДОЈРАН,"– сиња водо , сињо небе ! –"
unknown_tag,негде,негде,,,,,Q-c,Q-c,Славко Јаневски,3имна приказна,"Има ли в светот негде , има ли џиној лути ? """
unknown_tag,негде,негде,,,,,X,X,Славко Јаневски,Љубов за љубов,"Статне ли тапанот негде , в Галичник , в свадбарска"
unknown_tag,несон,несон,,,,,X,X,Веле Смилевски,Книгата куќа,"Збор по збор , несон , наковална , сачма во крвта"
unknown_tag,нигде,нигде,,,,,X,X,Анте Поповски,Кон Македонија,"Дојдов да лутам ноќ и ден , крај в краја и никој нигде ништо ."
unknown_tag,никога,никога,,,,,X,X,Кочо Рацин,Утрото над нас,по тија радост никога нема
unknown_tag,ними,ними,,,,,X,X,Ефтим Клетников,ТИХА БЕСЕДА СО ТАТКО МИ,сал ними знаен . )
unknown_tag,о,о,,,,,X,X,Гане Тодоровски,Зимска прикаска,"жду ль чего , жалею ли о чьем ? “"
unknown_tag,о,о,,,,,X,X,Катица Ќулавкова,Ужас без крај (обична песна),Затоа што и на јагулите патот не им е прооден к ’ о што беше
unknown_tag,о,о,,,,,X,X,Гане Тодоровски,Нашинска (III),М а к е д о н ц и !
unknown_tag,один,один,,,,,X,X,Гане Тодоровски,Зимска прикаска,„ Выхожу один я на дорогу
unknown_tag,ое,ое,,,,,X,X,Катица Ќулавкова,"ВРЕМИЊА, ОБИЧАИ",недоветни доста ое правевте :
unknown_tag,олелио,олелио,,,,,X,X,Ацо Шопов,Тажачка од онаа страна на животот,"Земјо олелио , земјо пустелио ,"
unknown_tag,ошто,ошто,,,,,X,X,Милош Линдро,Господ Еноху (II),"За ошто е , до кога е"
unknown_tag,ој,ој,,,,,X,X,Славко Јаневски,Балада за Црногорската мома,"Ој Мргуде , ој , соколе , пролет стаса – спомен"
unknown_tag,оја,оја,,,,,X,X,Славко Јаневски,Зоја - 7,"Бучат немските гласој - 3 оја победник трае ,"
unknown_tag,пату,пату,,,,,X,X,Адем Гајтани,Еден од патиштата мои,горчините твои пату мој
unknown_tag,Пенелопо,пенелопо,,,,,X,X,Блаже Конески,Одисеј,"Ниту ти можеби , Пенелопо , си го чекала"
unknown_tag,Пирин,пирин,,,,,X,X,Славко Јаневски,"Планино, планино - 4","за тебе , планино Пирин !"
unknown_tag,Планино,планино,,,,,X,X,Славко Јаневски,Сестрина љубов,"Планино , моминска таго , чувај го , чувај го брат ни ,"
unknown_tag,Планино,планино,,,,,X,X,Славко Јаневски,"Планино, планино - 1","јачела песната ширум : „ Планино , планино ,"
unknown_tag,планино,планино,,,,,X,X,Славко Јаневски,"Планино, планино - 1","јачела песната ширум : „ Планино , планино ,"
unknown_tag,планино,планино,,,,,X,X,Славко Јаневски,"Планино, планино - 4","за тебе , планино Пирин !"
unknown_tag,погледу,погледу,,,,,X,X,Славко Јаневски,Украина,"мој погледу , цвете питом ,"
unknown_tag,поитро,поитро,,,,,X,X,Катица Ќулавкова,MAGNA CARTA,и од Меркур поитро .. .
unknown_tag,превртуј,превртуј,,,,,X,X,Кочо Рацин,Тутуноберачите,"лист по лист превртуј , притискај ,"
unknown_tag,преди,преди,,,,,X,X,Милош Линдро,Енох на седмото небо II,Е од преди Земјата
unknown_tag,пустелио,пустелио,,,,,X,X,Ацо Шопов,Тажачка од онаа страна на животот,"Земјо олелио , земјо пустелио ,"
unknown_tag,путь,путь,,,,,X,X,Гане Тодоровски,Зимска прикаска,сквозь туман кремнистий путь блестит “
unknown_tag,резе,резе,,,,,X,X,Блаже Конески,СТАРАТА,"„ Добровечер “ , чкртнува на портата резе ."
unknown_tag,Реко,Реко,,,,,X,X,Славко Јаневски,Гората за овчарот,"момин глас кога слушам : „ Реко ле огнена ,"
unknown_tag,реко,реко,,,,,X,X,Славко Јаневски,Гората за овчарот,"Ти ќе го познаеш , реко ,"
unknown_tag,реко,реко,,,,,X,X,Пијан Славеј,СЕРБЕЗ,"ах , реко моја"
unknown_tag,рисој,рисој,,,,,X,X,Славко Јаневски,Челник Пејо,"„ Чуј ме , чето , чујте , борци - рисој ,"
unknown_tag,рогат,рогат,,,,,X,X,Влада Урошевиќ,Што стана со козата,Бавно исчезнуваше натрапникот рогат .
unknown_tag,ронев,ронев,,,,,X,X,Славко Јаневски,Песна на описменетиот бригадир,"росници солзи над судба ронев , -"
unknown_tag,рујна,руен,,,,,Xf,Xf,Блаже Конески,ПЕСНА ЗА МАСЛИНКИТЕ,"– оздрави ме , зоро рујна ! –"
unknown_tag,с,с,,,,,X,X,Кочо Рацин,Утрото над нас,"на с ’ лнцето златните далги ,"
unknown_tag,с,с,,,,,X,X,Кочо Рацин,Татунчо,"с ’ лнце сјае , с ’ лнце трепти !"
unknown_tag,с,с,,,,,X,X,Кочо Рацин,На Струга дуќан да имам,"кондури с клинци ковани ,"
unknown_tag,с,с,,,,,X,X,Кочо Рацин,На Струга дуќан да имам,штамата сечат с ножови
unknown_tag,с,с,,,,,X,X,Ефтим Клетников,***,карпи - с  се вовлекува во
unknown_tag,с,с,,,,,X,X,Петре М. Андреевски,УМИЛКУВАЊЕ,"ќе ги затнам сите извори , с  што гори ќе отворам ."
unknown_tag,с,с,,,,,X,X,Петре М. Андреевски,ВТОРА ИСПОВЕД,пред с  што се мени за да те издвои тебе постојана .
unknown_tag,с,с,,,,,X,X,Петре М. Андреевски,ПЕТТО ПИСМО,"Те барав , те барам , во с  и сешто ,"
unknown_tag,с,с,,,,,X,X,Катица Ќулавкова,ЖЕДБА: СМРТ,потем се наслутува с # почесто
